feature	status	n_isoforms	logFC	logFC_cat	expr	expr_cat
ENSG00000158195	0	2	0	[ 0.000, 0.297)	43.14792	[1.45e+01,2.43e+04]
ENSG00000158246	0	1	0	[ 0.000, 0.297)	2.23119	[2.77e-01,2.85e+00)
ENSG00000158286	1	10	3.91796776292027	[ 3.540,24.063]	3.6574388	[2.85e+00,1.45e+01)
ENSG00000158292	0	1	0	[ 0.000, 0.297)	9.9951	[2.85e+00,1.45e+01)
ENSG00000158315	1	5	5.35695249726755	[ 3.540,24.063]	7.8032689552	[2.85e+00,1.45e+01)
ENSG00000158473	0	1	0	[ 0.000, 0.297)	5.22017	[2.85e+00,1.45e+01)
ENSG00000158477	1	1	3.58432513896922	[ 3.540,24.063]	9.1166915	[2.85e+00,1.45e+01)
ENSG00000158481	0	2	0	[ 0.000, 0.297)	14.87632	[1.45e+01,2.43e+04]
ENSG00000158485	0	2	0	[ 0.000, 0.297)	4.865018	[2.85e+00,1.45e+01)
ENSG00000158488	1	16	0.258686446498372	[ 0.000, 0.297)	11.2710190112302	[2.85e+00,1.45e+01)
ENSG00000158615	0	1	0	[ 0.000, 0.297)	19.1906	[1.45e+01,2.43e+04]
ENSG00000158710	0	5	0	[ 0.000, 0.297)	371.129868	[1.45e+01,2.43e+04]
ENSG00000158711	0	3	0	[ 0.000, 0.297)	7.367867	[2.85e+00,1.45e+01)
ENSG00000158714	0	4	0	[ 0.000, 0.297)	28.154563	[1.45e+01,2.43e+04]
ENSG00000158715	1	2	0.0546922436846325	[ 0.000, 0.297)	9.6145295	[2.85e+00,1.45e+01)
ENSG00000158716	0	3	0	[ 0.000, 0.297)	22.943368	[1.45e+01,2.43e+04]
ENSG00000158731	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000158747	1	9	1.51538100217124e-05	[ 0.000, 0.297)	176.4119985	[1.45e+01,2.43e+04]
ENSG00000158748	0	1	0	[ 0.000, 0.297)	0.0294775	[0.00e+00,2.77e-01)
ENSG00000158764	0	3	0	[ 0.000, 0.297)	0.8676662	[2.77e-01,2.85e+00)
ENSG00000158769	0	6	0	[ 0.000, 0.297)	85.072459	[1.45e+01,2.43e+04]
ENSG00000158773	0	12	0	[ 0.000, 0.297)	37.9377906	[1.45e+01,2.43e+04]
ENSG00000158786	1	2	8.04519719636561	[ 3.540,24.063]	13.8555082	[2.85e+00,1.45e+01)
ENSG00000158793	0	16	0	[ 0.000, 0.297)	32.812634	[1.45e+01,2.43e+04]
ENSG00000158796	1	13	0.0830994728884299	[ 0.000, 0.297)	18.5828432	[1.45e+01,2.43e+04]
ENSG00000158816	0	10	0	[ 0.000, 0.297)	0.2562294	[0.00e+00,2.77e-01)
ENSG00000158825	0	2	0	[ 0.000, 0.297)	23.50006	[1.45e+01,2.43e+04]
ENSG00000158828	0	3	0	[ 0.000, 0.297)	36.027206	[1.45e+01,2.43e+04]
ENSG00000158850	0	12	0	[ 0.000, 0.297)	21.859161999	[1.45e+01,2.43e+04]
ENSG00000158859	1	3	6.92625173133203	[ 3.540,24.063]	101.17714455	[1.45e+01,2.43e+04]
ENSG00000158864	0	16	0	[ 0.000, 0.297)	71.706045	[1.45e+01,2.43e+04]
ENSG00000158869	0	3	0	[ 0.000, 0.297)	188.27811	[1.45e+01,2.43e+04]
ENSG00000158874	0	10	0	[ 0.000, 0.297)	0.05318	[0.00e+00,2.77e-01)
ENSG00000158882	0	9	0	[ 0.000, 0.297)	6.97663580448056	[2.85e+00,1.45e+01)
ENSG00000158887	1	8	3.3501833472229	[ 1.350, 3.540)	4.7318046980113	[2.85e+00,1.45e+01)
ENSG00000158966	0	5	0	[ 0.000, 0.297)	3.450044	[2.85e+00,1.45e+01)
ENSG00000159023	0	13	0	[ 0.000, 0.297)	17.132787643	[1.45e+01,2.43e+04]
ENSG00000159164	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000159166	1	5	0.0392301649876223	[ 0.000, 0.297)	57.89302685	[1.45e+01,2.43e+04]
ENSG00000159173	0	6	0	[ 0.000, 0.297)	0.6717493	[2.77e-01,2.85e+00)
ENSG00000159176	0	19	0	[ 0.000, 0.297)	201.733109	[1.45e+01,2.43e+04]
ENSG00000159189	0	3	0	[ 0.000, 0.297)	376.423	[1.45e+01,2.43e+04]
ENSG00000159208	1	7	0.336184681346771	[ 0.297, 1.350)	1.1282771	[2.77e-01,2.85e+00)
ENSG00000159214	1	11	0.0953214529571191	[ 0.000, 0.297)	4.8637675	[2.85e+00,1.45e+01)
ENSG00000159339	0	5	0	[ 0.000, 0.297)	0.907639	[2.77e-01,2.85e+00)
ENSG00000159346	1	6	0.0856487538471347	[ 0.000, 0.297)	58.606334495	[1.45e+01,2.43e+04]
ENSG00000159348	1	7	0.29903909196308	[ 0.297, 1.350)	32.47884	[1.45e+01,2.43e+04]
ENSG00000159352	0	12	0	[ 0.000, 0.297)	85.89613	[1.45e+01,2.43e+04]
ENSG00000159363	1	14	7.55426305344969	[ 3.540,24.063]	11.3319732	[2.85e+00,1.45e+01)
ENSG00000159377	0	7	0	[ 0.000, 0.297)	150.78767	[1.45e+01,2.43e+04]
ENSG00000159388	0	2	0	[ 0.000, 0.297)	189.91521	[1.45e+01,2.43e+04]
ENSG00000159409	1	8	0.0882040810721225	[ 0.000, 0.297)	2.26899415	[2.77e-01,2.85e+00)
ENSG00000159423	0	6	0	[ 0.000, 0.297)	4.5065292	[2.85e+00,1.45e+01)
ENSG00000159445	0	5	0	[ 0.000, 0.297)	12.098624	[2.85e+00,1.45e+01)
ENSG00000159450	0	1	0	[ 0.000, 0.297)	0.084248	[0.00e+00,2.77e-01)
ENSG00000159455	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000159479	1	5	1.36020014368861	[ 1.350, 3.540)	14.7275425	[1.45e+01,2.43e+04]
ENSG00000159516	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000159527	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000159588	0	10	0	[ 0.000, 0.297)	0.5493557	[2.77e-01,2.85e+00)
ENSG00000159592	0	14	0	[ 0.000, 0.297)	63.923374	[1.45e+01,2.43e+04]
ENSG00000159596	0	2	0	[ 0.000, 0.297)	21.9511	[1.45e+01,2.43e+04]
ENSG00000159658	1	7	2.52981405108072	[ 1.350, 3.540)	36.922292	[1.45e+01,2.43e+04]
ENSG00000160049	0	3	0	[ 0.000, 0.297)	14.521268	[2.85e+00,1.45e+01)
ENSG00000160050	0	5	0	[ 0.000, 0.297)	3.879669	[2.85e+00,1.45e+01)
ENSG00000160051	0	2	0	[ 0.000, 0.297)	1.493403	[2.77e-01,2.85e+00)
ENSG00000160055	0	13	0	[ 0.000, 0.297)	8.68020600104134	[2.85e+00,1.45e+01)
ENSG00000160058	0	18	0	[ 0.000, 0.297)	33.69605868	[1.45e+01,2.43e+04]
ENSG00000160062	1	2	0.341874063848428	[ 0.297, 1.350)	4.382355	[2.85e+00,1.45e+01)
ENSG00000160072	0	6	0	[ 0.000, 0.297)	9.121062	[2.85e+00,1.45e+01)
ENSG00000160075	0	4	0	[ 0.000, 0.297)	85.023502	[1.45e+01,2.43e+04]
ENSG00000160087	0	22	0	[ 0.000, 0.297)	32.025944	[1.45e+01,2.43e+04]
ENSG00000160094	0	5	0	[ 0.000, 0.297)	9.507467	[2.85e+00,1.45e+01)
ENSG00000160097	1	6	4.15270882882329	[ 3.540,24.063]	6.34493515003033	[2.85e+00,1.45e+01)
ENSG00000160678	1	5	1.81015681057185	[ 1.350, 3.540)	4.342682	[2.85e+00,1.45e+01)
ENSG00000160679	1	6	0.250003741882959	[ 0.000, 0.297)	32.0674295	[1.45e+01,2.43e+04]
ENSG00000160685	0	7	0	[ 0.000, 0.297)	52.30487	[1.45e+01,2.43e+04]
ENSG00000160688	0	13	0	[ 0.000, 0.297)	17.8860488	[1.45e+01,2.43e+04]
ENSG00000160691	0	11	0	[ 0.000, 0.297)	88.208987	[1.45e+01,2.43e+04]
ENSG00000160710	1	11	0.00204071242235808	[ 0.000, 0.297)	72.851886	[1.45e+01,2.43e+04]
ENSG00000160712	0	7	0	[ 0.000, 0.297)	12.43547	[2.85e+00,1.45e+01)
ENSG00000160714	0	7	0	[ 0.000, 0.297)	61.098679	[1.45e+01,2.43e+04]
ENSG00000160716	0	1	0	[ 0.000, 0.297)	0.222598	[0.00e+00,2.77e-01)
ENSG00000160741	0	10	0	[ 0.000, 0.297)	16.686254	[1.45e+01,2.43e+04]
ENSG00000160752	0	19	0	[ 0.000, 0.297)	75.233974	[1.45e+01,2.43e+04]
ENSG00000160753	0	17	0	[ 0.000, 0.297)	18.569808	[1.45e+01,2.43e+04]
ENSG00000160766	0	9	0	[ 0.000, 0.297)	1.69178624485	[2.77e-01,2.85e+00)
ENSG00000160767	0	9	0	[ 0.000, 0.297)	3.5565848	[2.85e+00,1.45e+01)
ENSG00000160781	0	13	0	[ 0.000, 0.297)	1.32020565876	[2.77e-01,2.85e+00)
ENSG00000160783	0	8	0	[ 0.000, 0.297)	26.321076	[1.45e+01,2.43e+04]
ENSG00000160785	1	5	0.0236541192983371	[ 0.000, 0.297)	9.6600765	[2.85e+00,1.45e+01)
ENSG00000160789	1	26	0.250005268476072	[ 0.000, 0.297)	184.6774	[1.45e+01,2.43e+04]
ENSG00000160803	1	4	1.30448597686339	[ 0.297, 1.350)	12.847183	[2.85e+00,1.45e+01)
ENSG00000160818	1	17	6.79316265084849	[ 3.540,24.063]	13.853892	[2.85e+00,1.45e+01)
ENSG00000160838	0	4	0	[ 0.000, 0.297)	0.0574596	[0.00e+00,2.77e-01)
ENSG00000160856	0	11	0	[ 0.000, 0.297)	2.20663	[2.77e-01,2.85e+00)
ENSG00000162365	0	5	0	[ 0.000, 0.297)	0.0540034	[0.00e+00,2.77e-01)
ENSG00000162366	0	4	0	[ 0.000, 0.297)	33.0929872	[1.45e+01,2.43e+04]
ENSG00000162367	0	7	0	[ 0.000, 0.297)	2.49195300022067	[2.77e-01,2.85e+00)
ENSG00000162368	1	5	0.177332433254764	[ 0.000, 0.297)	160.81106	[1.45e+01,2.43e+04]
ENSG00000162373	1	6	4.08150518409756	[ 3.540,24.063]	15.498561773185	[1.45e+01,2.43e+04]
ENSG00000162374	0	11	0	[ 0.000, 0.297)	4.008517	[2.85e+00,1.45e+01)
ENSG00000162377	1	2	2.49189769447613	[ 1.350, 3.540)	9.54883	[2.85e+00,1.45e+01)
ENSG00000162378	0	3	0	[ 0.000, 0.297)	8.58208	[2.85e+00,1.45e+01)
ENSG00000162383	0	3	0	[ 0.000, 0.297)	0.5377928	[2.77e-01,2.85e+00)
ENSG00000162384	0	8	0	[ 0.000, 0.297)	38.5519042	[1.45e+01,2.43e+04]
ENSG00000162385	1	4	6.71384403698312	[ 3.540,24.063]	26.5163805	[1.45e+01,2.43e+04]
ENSG00000162390	0	5	0	[ 0.000, 0.297)	11.025232	[2.85e+00,1.45e+01)
ENSG00000162391	0	2	0	[ 0.000, 0.297)	4.40696	[2.85e+00,1.45e+01)
ENSG00000162396	1	1	1.03698397252506	[ 0.297, 1.350)	3.98188815	[2.85e+00,1.45e+01)
ENSG00000162398	1	2	1.41548039715748	[ 1.350, 3.540)	0.66442	[2.77e-01,2.85e+00)
ENSG00000162399	0	1	0	[ 0.000, 0.297)	0.0570393	[0.00e+00,2.77e-01)
ENSG00000162402	0	7	0	[ 0.000, 0.297)	10.7928896	[2.85e+00,1.45e+01)
ENSG00000162407	1	5	2.90222323783733	[ 1.350, 3.540)	39.95709865	[1.45e+01,2.43e+04]
ENSG00000162408	0	5	0	[ 0.000, 0.297)	4.306778	[2.85e+00,1.45e+01)
ENSG00000162409	0	1	0	[ 0.000, 0.297)	1.4608	[2.77e-01,2.85e+00)
ENSG00000162413	1	5	0.0357711421020911	[ 0.000, 0.297)	7.533619	[2.85e+00,1.45e+01)
ENSG00000162415	1	2	0.0655849324666964	[ 0.000, 0.297)	2.5692715	[2.77e-01,2.85e+00)
ENSG00000162419	0	5	0	[ 0.000, 0.297)	5.822586	[2.85e+00,1.45e+01)
ENSG00000162426	0	5	0	[ 0.000, 0.297)	0.93059	[2.77e-01,2.85e+00)
ENSG00000162430	0	4	0	[ 0.000, 0.297)	26.891977	[1.45e+01,2.43e+04]
ENSG00000162433	0	8	0	[ 0.000, 0.297)	12.43313065	[2.85e+00,1.45e+01)
ENSG00000162434	1	6	2.61492390593316	[ 1.350, 3.540)	202.10668777982	[1.45e+01,2.43e+04]
ENSG00000162437	0	4	0	[ 0.000, 0.297)	16.643511	[1.45e+01,2.43e+04]
ENSG00000162438	0	4	0	[ 0.000, 0.297)	0.1699093	[0.00e+00,2.77e-01)
ENSG00000162441	1	6	0.646294527912354	[ 0.297, 1.350)	22.7468075	[1.45e+01,2.43e+04]
ENSG00000162444	0	2	0	[ 0.000, 0.297)	6.148891	[2.85e+00,1.45e+01)
ENSG00000162456	0	4	0	[ 0.000, 0.297)	0.0124614	[0.00e+00,2.77e-01)
ENSG00000162458	1	16	2.5580685653058	[ 1.350, 3.540)	36.646908	[1.45e+01,2.43e+04]
ENSG00000162460	0	2	0	[ 0.000, 0.297)	2.30654	[2.77e-01,2.85e+00)
ENSG00000162461	0	3	0	[ 0.000, 0.297)	1.152292	[2.77e-01,2.85e+00)
ENSG00000162482	1	1	2.40198536410581	[ 1.350, 3.540)	32.2536455	[1.45e+01,2.43e+04]
ENSG00000162490	1	1	5.72415806403227	[ 3.540,24.063]	5.1773195	[2.85e+00,1.45e+01)
ENSG00000162493	0	10	0	[ 0.000, 0.297)	19.794232	[1.45e+01,2.43e+04]
ENSG00000162494	0	1	0	[ 0.000, 0.297)	0.0656586	[0.00e+00,2.77e-01)
ENSG00000162496	0	4	0	[ 0.000, 0.297)	38.547417	[1.45e+01,2.43e+04]
ENSG00000162510	0	3	0	[ 0.000, 0.297)	0.0703638	[0.00e+00,2.77e-01)
ENSG00000162511	1	3	0.00477214461978984	[ 0.000, 0.297)	241.6548975	[1.45e+01,2.43e+04]
ENSG00000162512	0	4	0	[ 0.000, 0.297)	37.01464	[1.45e+01,2.43e+04]
ENSG00000162517	1	9	0.00482975114189108	[ 0.000, 0.297)	34.591847	[1.45e+01,2.43e+04]
ENSG00000162520	1	4	2.03503505746617	[ 1.350, 3.540)	28.59338	[1.45e+01,2.43e+04]
ENSG00000162521	1	20	0.0847129241544292	[ 0.000, 0.297)	60.0466798695	[1.45e+01,2.43e+04]
ENSG00000162522	0	5	0	[ 0.000, 0.297)	23.89009542311	[1.45e+01,2.43e+04]
ENSG00000162526	0	4	0	[ 0.000, 0.297)	1.432747	[2.77e-01,2.85e+00)
ENSG00000162542	0	9	0	[ 0.000, 0.297)	11.469077	[2.85e+00,1.45e+01)
ENSG00000162543	0	1	0	[ 0.000, 0.297)	2.53222	[2.77e-01,2.85e+00)
ENSG00000162545	0	2	0	[ 0.000, 0.297)	46.35448	[1.45e+01,2.43e+04]
ENSG00000162551	1	8	5.65970605164672	[ 3.540,24.063]	3.799485	[2.85e+00,1.45e+01)
ENSG00000162552	0	4	0	[ 0.000, 0.297)	4.1677802	[2.85e+00,1.45e+01)
ENSG00000162571	0	7	0	[ 0.000, 0.297)	0.184708348003	[0.00e+00,2.77e-01)
ENSG00000162572	0	8	0	[ 0.000, 0.297)	0.7739025	[2.77e-01,2.85e+00)
ENSG00000162576	1	10	0.113234650838663	[ 0.000, 0.297)	30.167368	[1.45e+01,2.43e+04]
ENSG00000162585	0	15	0	[ 0.000, 0.297)	23.4100778	[1.45e+01,2.43e+04]
ENSG00000162591	1	7	0.579560673342446	[ 0.297, 1.350)	4.319889	[2.85e+00,1.45e+01)
ENSG00000162592	0	2	0	[ 0.000, 0.297)	0.0133451	[0.00e+00,2.77e-01)
ENSG00000162594	0	5	0	[ 0.000, 0.297)	0.748099	[2.77e-01,2.85e+00)
ENSG00000162595	0	2	0	[ 0.000, 0.297)	0.7123582	[2.77e-01,2.85e+00)
ENSG00000162598	0	6	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000162599	0	14	0	[ 0.000, 0.297)	11.25597184452	[2.85e+00,1.45e+01)
ENSG00000162600	1	13	0.424808104651759	[ 0.297, 1.350)	19.1229422	[1.45e+01,2.43e+04]
ENSG00000162601	0	7	0	[ 0.000, 0.297)	12.577408	[2.85e+00,1.45e+01)
ENSG00000162604	1	11	2.12673954764076	[ 1.350, 3.540)	21.0765035	[1.45e+01,2.43e+04]
ENSG00000162607	1	4	1.19090864405603	[ 0.297, 1.350)	12.015282	[2.85e+00,1.45e+01)
ENSG00000162613	1	14	0.212268060314399	[ 0.000, 0.297)	68.956543	[1.45e+01,2.43e+04]
ENSG00000162614	1	10	0.0110104376318759	[ 0.000, 0.297)	23.749522	[1.45e+01,2.43e+04]
ENSG00000162616	0	6	0	[ 0.000, 0.297)	19.899136	[1.45e+01,2.43e+04]
ENSG00000162618	1	2	0.0275570847011917	[ 0.000, 0.297)	9.5371675	[2.85e+00,1.45e+01)
ENSG00000162620	0	10	0	[ 0.000, 0.297)	0.2308637	[0.00e+00,2.77e-01)
ENSG00000162621	0	2	0	[ 0.000, 0.297)	0.00729705	[0.00e+00,2.77e-01)
ENSG00000162623	1	9	5.40475310753306	[ 3.540,24.063]	6.94681535	[2.85e+00,1.45e+01)
ENSG00000162624	0	3	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000162627	1	6	0.0440769023104166	[ 0.000, 0.297)	24.155561	[1.45e+01,2.43e+04]
ENSG00000162630	0	1	0	[ 0.000, 0.297)	1.33387	[2.77e-01,2.85e+00)
ENSG00000162631	0	15	0	[ 0.000, 0.297)	0.4791315	[2.77e-01,2.85e+00)
ENSG00000162636	0	3	0	[ 0.000, 0.297)	14.7594453	[1.45e+01,2.43e+04]
ENSG00000162639	0	6	0	[ 0.000, 0.297)	6.696045	[2.85e+00,1.45e+01)
ENSG00000162641	0	9	0	[ 0.000, 0.297)	0.3038805	[2.77e-01,2.85e+00)
ENSG00000162642	0	4	0	[ 0.000, 0.297)	11.44078	[2.85e+00,1.45e+01)
ENSG00000162643	0	6	0	[ 0.000, 0.297)	4.687075	[2.85e+00,1.45e+01)
ENSG00000162645	0	4	0	[ 0.000, 0.297)	64.998959	[1.45e+01,2.43e+04]
ENSG00000162650	1	5	1.9216972683481	[ 1.350, 3.540)	0.8237185	[2.77e-01,2.85e+00)
ENSG00000162654	1	3	0.265032431726947	[ 0.000, 0.297)	12.8532821105	[2.85e+00,1.45e+01)
ENSG00000162664	1	5	0.150919944579783	[ 0.000, 0.297)	17.2082535	[1.45e+01,2.43e+04]
ENSG00000162669	0	11	0	[ 0.000, 0.297)	0.5216257	[2.77e-01,2.85e+00)
ENSG00000162670	0	5	0	[ 0.000, 0.297)	3.146293	[2.85e+00,1.45e+01)
ENSG00000162676	0	4	0	[ 0.000, 0.297)	5.147471	[2.85e+00,1.45e+01)
ENSG00000162687	0	6	0	[ 0.000, 0.297)	1.3388476	[2.77e-01,2.85e+00)
ENSG00000162688	1	8	0.365099389295618	[ 0.297, 1.350)	8.48168914935	[2.85e+00,1.45e+01)
ENSG00000162692	0	4	0	[ 0.000, 0.297)	39.036185	[1.45e+01,2.43e+04]
ENSG00000162694	1	7	2.36382388696039	[ 1.350, 3.540)	24.4289675	[1.45e+01,2.43e+04]
ENSG00000162695	1	3	4.17874919492655	[ 3.540,24.063]	4.818199	[2.85e+00,1.45e+01)
ENSG00000162699	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000162702	0	3	0	[ 0.000, 0.297)	5.0117017	[2.85e+00,1.45e+01)
ENSG00000162704	1	5	0.253417697228846	[ 0.000, 0.297)	138.714137285	[1.45e+01,2.43e+04]
ENSG00000162706	1	4	0.579822501925992	[ 0.297, 1.350)	17.846312	[1.45e+01,2.43e+04]
ENSG00000162711	1	8	1.3560754035682	[ 1.350, 3.540)	7.357939049717	[2.85e+00,1.45e+01)
ENSG00000162714	1	6	0.0418813874995171	[ 0.000, 0.297)	7.808756	[2.85e+00,1.45e+01)
ENSG00000162722	0	1	0	[ 0.000, 0.297)	0.984696	[2.77e-01,2.85e+00)
ENSG00000162723	0	4	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000162727	0	1	0	[ 0.000, 0.297)	0.0341477	[0.00e+00,2.77e-01)
ENSG00000162728	0	1	0	[ 0.000, 0.297)	0.0740648	[0.00e+00,2.77e-01)
ENSG00000162729	0	4	0	[ 0.000, 0.297)	17.614196	[1.45e+01,2.43e+04]
ENSG00000162733	1	6	1.10758861507598	[ 0.297, 1.350)	10.7139065	[2.85e+00,1.45e+01)
ENSG00000162734	1	4	0.3441294261795	[ 0.297, 1.350)	92.8234384	[1.45e+01,2.43e+04]
ENSG00000162735	0	12	0	[ 0.000, 0.297)	30.012689	[1.45e+01,2.43e+04]
ENSG00000162736	1	17	0.0384141516285289	[ 0.000, 0.297)	59.7625445710053	[1.45e+01,2.43e+04]
ENSG00000162738	1	2	3.03679687409428	[ 1.350, 3.540)	1.2516274	[2.77e-01,2.85e+00)
ENSG00000162739	1	3	0.442967995154822	[ 0.297, 1.350)	3.61995075	[2.85e+00,1.45e+01)
ENSG00000162745	0	5	0	[ 0.000, 0.297)	5.19511100799652	[2.85e+00,1.45e+01)
ENSG00000162746	0	7	0	[ 0.000, 0.297)	0.2417017	[0.00e+00,2.77e-01)
ENSG00000162747	1	7	0.87918125969152	[ 0.297, 1.350)	1.4814818	[2.77e-01,2.85e+00)
ENSG00000162753	0	6	0	[ 0.000, 0.297)	0.0555057	[0.00e+00,2.77e-01)
ENSG00000162755	1	8	2.74946065826887	[ 1.350, 3.540)	7.706867	[2.85e+00,1.45e+01)
ENSG00000162757	0	1	0	[ 0.000, 0.297)	2.87923	[2.85e+00,1.45e+01)
ENSG00000162761	1	4	0.177411330377679	[ 0.000, 0.297)	0.8668395	[2.77e-01,2.85e+00)
ENSG00000162763	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000162769	0	5	0	[ 0.000, 0.297)	5.6560103836	[2.85e+00,1.45e+01)
ENSG00000162771	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000162772	1	9	0.125098545623179	[ 0.000, 0.297)	68.0787686	[1.45e+01,2.43e+04]
ENSG00000162775	1	3	2.02729272908099	[ 1.350, 3.540)	7.94351	[2.85e+00,1.45e+01)
ENSG00000162777	1	8	6.08943292632289	[ 3.540,24.063]	18.921442	[1.45e+01,2.43e+04]
ENSG00000162779	0	14	0	[ 0.000, 0.297)	1.0569869	[2.77e-01,2.85e+00)
ENSG00000162782	0	4	0	[ 0.000, 0.297)	0.1179192	[0.00e+00,2.77e-01)
ENSG00000162783	0	1	0	[ 0.000, 0.297)	37.5992	[1.45e+01,2.43e+04]
ENSG00000162813	0	11	0	[ 0.000, 0.297)	27.335702	[1.45e+01,2.43e+04]
ENSG00000162814	0	5	0	[ 0.000, 0.297)	1.987787	[2.77e-01,2.85e+00)
ENSG00000162817	0	1	0	[ 0.000, 0.297)	22.3332	[1.45e+01,2.43e+04]
ENSG00000162819	0	8	0	[ 0.000, 0.297)	27.035823	[1.45e+01,2.43e+04]
ENSG00000162825	0	7	0	[ 0.000, 0.297)	78.1499257	[1.45e+01,2.43e+04]
ENSG00000162836	1	5	0.485918661745795	[ 0.297, 1.350)	0.493813	[2.77e-01,2.85e+00)
ENSG00000162843	1	9	0.259091457205634	[ 0.000, 0.297)	0.449439858	[2.77e-01,2.85e+00)
ENSG00000162849	0	4	0	[ 0.000, 0.297)	0.28300336733	[2.77e-01,2.85e+00)
ENSG00000162851	0	2	0	[ 0.000, 0.297)	12.752617	[2.85e+00,1.45e+01)
ENSG00000162852	0	4	0	[ 0.000, 0.297)	11.385056	[2.85e+00,1.45e+01)
ENSG00000162873	0	6	0	[ 0.000, 0.297)	0.5394612	[2.77e-01,2.85e+00)
ENSG00000162877	1	4	5.28963434638443	[ 3.540,24.063]	5.7199712	[2.85e+00,1.45e+01)
ENSG00000162885	1	7	1.73844766649949	[ 1.350, 3.540)	8.788521	[2.85e+00,1.45e+01)
ENSG00000162888	0	1	0	[ 0.000, 0.297)	0.0764085	[0.00e+00,2.77e-01)
ENSG00000162889	0	4	0	[ 0.000, 0.297)	23.578624	[1.45e+01,2.43e+04]
ENSG00000162891	0	3	0	[ 0.000, 0.297)	0.0385037	[0.00e+00,2.77e-01)
ENSG00000162892	0	6	0	[ 0.000, 0.297)	2.1370244	[2.77e-01,2.85e+00)
ENSG00000162894	0	10	0	[ 0.000, 0.297)	14.414888	[2.85e+00,1.45e+01)
ENSG00000162896	1	3	5.55164443453394	[ 3.540,24.063]	670.98564525	[1.45e+01,2.43e+04]
ENSG00000162897	0	7	0	[ 0.000, 0.297)	0.8847605	[2.77e-01,2.85e+00)
ENSG00000162909	0	12	0	[ 0.000, 0.297)	168.437423	[1.45e+01,2.43e+04]
ENSG00000162910	0	36	0	[ 0.000, 0.297)	24.1992087	[1.45e+01,2.43e+04]
ENSG00000162913	0	3	0	[ 0.000, 0.297)	0.1961994	[0.00e+00,2.77e-01)
ENSG00000162923	1	11	0.290386002141724	[ 0.000, 0.297)	30.9916526352	[1.45e+01,2.43e+04]
ENSG00000162931	1	8	2.30042966855324	[ 1.350, 3.540)	0.3042401629931	[2.77e-01,2.85e+00)
ENSG00000162946	0	20	0	[ 0.000, 0.297)	1.9673927	[2.77e-01,2.85e+00)
ENSG00000163041	0	4	0	[ 0.000, 0.297)	164.38112	[1.45e+01,2.43e+04]
ENSG00000163050	1	15	0.519116893903851	[ 0.297, 1.350)	21.2305925	[1.45e+01,2.43e+04]
ENSG00000163113	0	3	0	[ 0.000, 0.297)	0.7775724	[2.77e-01,2.85e+00)
ENSG00000163125	0	5	0	[ 0.000, 0.297)	5.5488064	[2.85e+00,1.45e+01)
ENSG00000163131	1	5	0.315862881838747	[ 0.297, 1.350)	410.235105	[1.45e+01,2.43e+04]
ENSG00000163141	1	6	1.68715150696148	[ 1.350, 3.540)	0.235673	[0.00e+00,2.77e-01)
ENSG00000163154	0	1	0	[ 0.000, 0.297)	11.2426	[2.85e+00,1.45e+01)
ENSG00000163155	0	2	0	[ 0.000, 0.297)	3.60733	[2.85e+00,1.45e+01)
ENSG00000163156	1	7	5.48360388662337	[ 3.540,24.063]	15.6442295	[1.45e+01,2.43e+04]
ENSG00000163157	1	7	0.957668147266732	[ 0.297, 1.350)	0.62301	[2.77e-01,2.85e+00)
ENSG00000163159	0	6	0	[ 0.000, 0.297)	18.0136528	[1.45e+01,2.43e+04]
ENSG00000163191	0	2	0	[ 0.000, 0.297)	387.3934	[1.45e+01,2.43e+04]
ENSG00000163202	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000163206	0	1	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000163207	0	2	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000163209	0	5	0	[ 0.000, 0.297)	0.0795236	[0.00e+00,2.77e-01)
ENSG00000163216	0	4	0	[ 0.000, 0.297)	0	[0.00e+00,2.77e-01)
ENSG00000163218	0	3	0	[ 0.000, 0.297)	0.144432	[0.00e+00,2.77e-01)
ENSG00000163220	0	1	0	[ 0.000, 0.297)	101.398	[1.45e+01,2.43e+04]
ENSG00000163221	0	1	0	[ 0.000, 0.297)	1.82739	[2.77e-01,2.85e+00)
ENSG00000163239	0	5	0	[ 0.000, 0.297)	1.671503	[2.77e-01,2.85e+00)
